node,community,weighted_degree,betweenness
user_5450,2,30.0,1.5770828891606065e-05
user_19351,1,12.0,1.3039022807773687e-07
user_30090,4,19.0,8.279381278971332e-05
user_7136,1,19.0,1.147317279976077e-06
user_2113,1,9.0,1.259134345137717e-05
user_22309,1,31.0,0.00010400181444827256
user_17354,4,8.0,0.0
user_22166,1,10.0,1.3743630795890682e-05
user_23560,1,12.0,7.423115774440569e-06
user_10998,2,34.0,8.862491268839533e-05
user_17169,5,19.0,2.1787517770599277e-07
user_3450,1,9.0,1.1908166498816957e-06
user_5681,1,20.0,0.0
user_19626,4,65.0,8.980820375177219e-05
user_22616,1,30.0,0.000445955360536977
user_19215,7,14.0,0.000123341665457075
user_13213,2,40.0,0.0005198018085982291
user_23653,1,8.0,0.0
user_11289,2,77.0,0.0003061350731741196
user_12464,1,5.0,0.0
user_14145,1,11.0,0.0
user_15435,1,10.0,6.069821857654696e-06
user_14123,1,20.0,0.00014757931700550768
user_13950,0,13.0,2.096088916894505e-05
user_30263,6,51.0,0.0007601957510961558
user_5599,0,9.0,2.982411812343693e-06
user_15539,1,7.0,0.0
user_13527,5,21.0,4.846773276433339e-06
user_6840,1,15.0,0.0003823148309380764
user_9150,4,69.0,0.001082463079392347
user_17176,6,9.0,7.140463713317406e-05
user_22206,1,8.0,0.0
user_29721,1,6.0,0.0
user_949,1,13.0,0.00011441869197243224
user_107,7,8.0,0.0
user_12439,4,55.0,0.0008636518745979558
user_22603,1,12.0,9.02154763432569e-06
user_22881,1,18.0,0.00010986939174243722
user_30130,1,11.0,0.0003110951112103268
user_4828,1,10.0,0.0
user_13133,0,39.0,0.00019214450242694848
user_15067,1,5.0,0.0
user_25697,1,30.0,0.00015868833846825463
user_5600,1,20.0,0.0
user_9827,5,17.0,5.202380059671329e-05
user_2175,7,67.0,0.00018093081364819316
user_24932,1,6.0,0.0
user_27821,1,6.0,0.0
user_32328,1,12.0,8.864551283816625e-06
user_6278,4,152.0,0.0006579022362989518
user_6402,1,8.0,0.0
user_7349,1,12.0,0.00031399829677248523
user_12926,1,10.0,0.0
user_17149,1,5.0,0.0
user_21179,1,13.0,1.4491500304243176e-06
user_24213,1,69.0,0.0011444288858834912
user_15750,1,4.0,0.0
user_24072,2,10.0,0.0
user_24851,1,13.0,0.0
user_25328,2,14.0,1.4641852489442728e-05
user_34086,1,6.0,0.0
user_5684,1,20.0,1.8977200282575865e-05
user_10093,6,62.0,0.0006427911551448875
user_24850,1,28.0,8.194383088644547e-05
user_4399,2,19.0,4.300614755926729e-07
user_11877,7,22.0,2.2227302997155777e-05
user_11282,1,4.0,0.0
user_4688,2,29.0,0.00018493455711089812
user_1255,3,9.0,6.353798521456444e-05
user_2042,0,17.0,4.9341099882716756e-05
user_4984,1,10.0,1.9285778573882677e-06
user_9405,1,13.0,5.2139936618580366e-05
user_15460,7,11.0,0.00010971818792809052
user_21477,1,27.0,0.0004021158986243855
user_6069,1,15.0,8.245411406507113e-06
user_778,1,12.0,4.4263862888558414e-08
user_23367,0,23.0,1.8962939621407115e-05
user_26061,1,8.0,0.0
user_12938,5,12.0,3.8543379980756726e-05
user_14110,5,41.0,0.000229642556702735
user_15938,1,15.0,0.0
user_3761,1,21.0,0.0001725689700037321
user_6640,1,46.0,6.058346465523195e-05
user_28222,1,9.0,0.0
user_2790,3,39.0,9.442509012528067e-06
user_28121,1,16.0,1.892104178306194e-05
user_28553,1,3.0,0.0
user_33651,1,7.0,0.0
user_16236,2,55.0,0.0005926113843733486
user_28692,1,22.0,8.862224210236252e-05
user_7190,2,38.0,9.426325215631508e-05
user_18581,1,10.0,1.597795109266404e-06
user_29733,1,11.0,6.995190806320647e-06
user_563,1,12.0,0.0
user_17569,1,12.0,0.0
user_5042,7,45.0,3.858914729652256e-05
user_5685,1,43.0,0.00044696104062171314
user_9808,3,23.0,0.00012187756142305407
user_17028,6,9.0,0.0
user_17889,1,29.0,1.831263088717475e-05
user_12682,1,3.0,0.0
user_18128,1,10.0,5.456552674090617e-07
user_24920,2,10.0,0.0
user_20423,2,84.0,0.00011657832417200252
user_12396,1,8.0,0.0
user_11256,4,12.0,0.00011858626295497484
user_17096,5,7.0,0.0
user_33557,5,43.0,6.619159364292928e-05
user_22966,3,8.0,0.00016694236997778352
user_29278,5,17.0,5.8096949003149465e-06
user_7928,1,21.0,4.121103633752405e-05
user_12383,1,14.0,4.8846093721482363e-05
user_11541,0,189.0,0.0024232710666497316
user_14711,5,18.0,9.801062261904792e-06
user_23383,1,5.0,0.0
user_24325,5,8.0,8.37665673862298e-05
user_1229,3,11.0,0.0
user_30657,2,17.0,5.769245972227777e-05
user_8476,5,7.0,8.348734549494237e-05
user_1169,1,4.0,0.0
user_1703,1,3.0,0.0
user_24912,2,8.0,0.0
user_8385,3,37.0,6.943125579489494e-07
user_2775,1,4.0,0.0
user_14247,2,41.0,0.0004152906153118863
user_27748,1,7.0,0.0
user_27391,1,5.0,0.0
user_3631,2,15.0,6.650278717407686e-06
user_18681,1,11.0,0.0
user_31910,1,13.0,2.911023625746765e-05
user_10236,6,19.0,0.0004519121433961255
user_14342,4,37.0,1.005089031736567e-05
user_17634,2,29.0,0.0
user_11526,0,9.0,8.817152493375088e-05
user_16117,6,131.0,0.0008401199032314726
user_1451,1,9.0,0.0
user_27931,1,15.0,2.0767891563543472e-07
user_9005,4,13.0,8.637775431909187e-06
user_110,4,17.0,1.055822835036207e-06
user_15517,1,6.0,0.0
user_406,1,16.0,0.0
user_16264,5,95.0,0.0003231574038182916
user_17562,1,13.0,0.00023549051591399063
user_26362,1,24.0,4.378159474011166e-05
user_29369,1,12.0,1.9738203895738005e-07
user_30171,1,9.0,0.0
user_4763,1,4.0,0.0
user_17631,1,13.0,6.840749152525082e-05
user_24063,1,11.0,0.0030872274825898324
user_24596,1,6.0,0.0
user_27017,1,12.0,0.0
user_29500,1,13.0,5.290099734296155e-06
user_19288,1,27.0,1.399360660710994e-05
user_22863,5,19.0,3.65383667207843e-05
user_32861,1,7.0,0.0
user_27069,5,41.0,0.0004312445937069567
user_27689,1,6.0,0.0001334082818062581
user_29313,1,8.0,0.0
user_4409,5,103.0,0.0011381722292718981
user_17211,7,6.0,0.0
user_19336,1,31.0,0.00019611161245874106
user_5680,7,18.0,1.528087319761712e-06
user_7983,3,24.0,2.8429857118414758e-05
user_15667,1,10.0,8.871992821928995e-07
user_17787,1,7.0,0.0
user_15212,2,17.0,2.4308668756524166e-05
user_32458,6,13.0,7.055710839372533e-06
user_20516,1,47.0,0.00014491528904305237
user_27448,1,22.0,9.049024229927965e-05
user_6058,1,68.0,0.001700701469485995
user_21555,1,12.0,0.00024107619655811994
user_22560,1,18.0,2.484221242280959e-06
user_23722,3,8.0,4.205948438285612e-05
user_27476,2,33.0,0.0015140203084920189
user_28282,1,7.0,0.0
user_28519,2,24.0,0.00018498646679887234
user_31192,1,5.0,0.0
user_29884,1,11.0,8.348734549494237e-05
user_13005,6,20.0,0.0001837832760993842
user_17255,2,27.0,0.00028211819619904045
user_27284,6,10.0,0.00020545916808856717
user_31970,1,7.0,0.0
user_4577,3,19.0,0.00010068217624153295
user_540,1,4.0,0.0
user_6655,1,9.0,0.0
user_16160,5,11.0,4.473660706877744e-05
user_22332,2,21.0,0.00013089111867701527
user_24888,1,9.0,5.780990603924834e-06
user_15328,3,63.0,0.00010924392329759605
user_17524,1,7.0,0.0
user_23551,6,16.0,0.0
user_25805,1,8.0,0.0
user_7741,4,14.0,5.880109210631977e-05
user_15056,4,37.0,0.0003939827592392017
user_19593,1,5.0,0.0
user_23148,3,34.0,3.723159540595862e-05
user_475,1,55.0,0.0005815992762216118
user_11538,1,12.0,3.0677567068681837e-06
user_3721,6,5.0,0.002976036532783339
user_7215,1,11.0,1.565468977207389e-05
user_22831,0,23.0,0.0004151420857995099
user_33403,4,24.0,0.00021302887647629945
user_6789,3,37.0,8.894285251295548e-05
user_7143,1,9.0,0.0
user_9381,1,16.0,2.1489387858487217e-05
user_9620,1,6.0,0.0
user_28694,1,14.0,0.0
user_5392,1,7.0,0.0
user_6190,1,47.0,2.071705466947127e-05
user_11241,3,193.0,0.0015829814641382292
user_23196,1,17.0,8.680821707803159e-07
user_19239,2,17.0,5.859091171801891e-05
user_22318,1,18.0,2.0644621216307864e-05
user_28425,3,5.0,0.000518106469188239
user_3870,4,41.0,0.0007516738848687438
user_4545,1,9.0,0.0
user_11104,1,5.0,0.0
user_17817,1,15.0,0.0002625249906772645
user_392,1,15.0,0.0
user_4811,1,7.0,0.0
user_12157,1,12.0,0.0
user_19392,1,7.0,5.7233379324441695e-06
user_20302,1,9.0,0.0
user_9716,5,77.0,0.0002247507392229575
user_31744,1,10.0,2.852228361225047e-05
user_9999,0,16.0,8.0743103563566e-05
user_20224,1,8.0,0.0
user_23910,1,5.0,0.0
user_4729,6,41.0,0.00012100850513040158
user_9752,1,49.0,7.80878817292758e-05
user_29052,1,17.0,9.058440933355246e-05
user_31656,4,17.0,5.99208434604688e-06
user_4723,0,38.0,0.0006556884292521696
user_14533,5,8.0,0.0
user_17806,1,7.0,0.0
user_16169,1,8.0,0.0
user_16376,1,6.0,0.0
user_2213,3,6.0,7.398247038494373e-05
user_8552,7,27.0,5.6871900823875615e-05
user_23771,1,9.0,0.0
user_10836,1,24.0,0.0001471833852760227
user_2689,1,14.0,0.0002984549346069416
user_28326,1,9.0,1.0613880225629513e-06
user_28633,4,80.0,0.00022839663714322036
user_8007,1,11.0,1.5361884708858435e-06
user_8332,5,76.0,6.913196461082008e-05
user_10663,7,37.0,5.6253436335340856e-05
user_16307,1,13.0,6.828319401525262e-05
user_4486,1,48.0,0.0010087461521782195
user_11173,2,28.0,2.1764085111326275e-05
user_22915,1,6.0,0.0
user_32655,5,46.0,0.00023028479677562755
user_9896,4,15.0,6.325869135072916e-05
user_24354,5,64.0,9.566894454830045e-05
user_12545,0,41.0,0.00015673582677343354
user_16067,5,14.0,1.0474952525001506e-05
user_5741,1,7.0,0.0
user_8839,3,15.0,8.348734549494237e-05
user_26897,5,21.0,0.0001883858880309661
user_31837,1,14.0,3.6881993230222917e-06
user_34289,5,5.0,0.0
user_4147,5,13.0,0.0
user_4365,1,7.0,0.0
user_30491,1,6.0,0.0
user_32371,1,18.0,0.0
user_4458,1,37.0,0.0002222041519466887
user_14251,2,14.0,3.288341508491831e-05
user_16350,2,20.0,8.283995498327923e-05
user_1724,1,25.0,8.582004127444017e-05
user_17383,1,15.0,9.066760109401123e-05
user_23658,1,2.0,0.0
user_3209,4,30.0,0.0006849634775502368
user_15181,1,11.0,2.560739491599525e-07
user_4539,1,6.0,0.0
user_7440,1,11.0,0.0
user_16661,1,27.0,2.2640838147598685e-05
user_10189,1,21.0,1.9042738079673289e-06
user_10318,1,12.0,2.852228361225047e-05
user_19599,1,15.0,8.004926380624714e-06
user_24770,1,14.0,6.193444991985882e-05
user_25469,5,44.0,0.0003408166520788414
user_31574,1,13.0,8.353353875176074e-06
user_32426,1,4.0,0.0
user_33599,5,32.0,1.114284870486187e-05
user_6274,1,6.0,0.0
user_13272,5,28.0,8.91477556925101e-05
user_25999,1,14.0,2.391972540155239e-08
user_2804,1,4.0,0.0
user_1249,1,10.0,3.283056338597101e-05
user_12686,1,10.0,0.0
user_16136,1,21.0,8.032111834788655e-06
user_19898,5,19.0,5.30803473772681e-05
user_18176,1,16.0,0.00012619326515862545
user_22855,1,35.0,0.0009226104278793338
user_10244,2,23.0,0.00017338012187414616
user_17642,1,22.0,0.00011317931209011049
user_27292,1,18.0,0.0
user_28569,1,16.0,8.647900722099712e-08
user_32408,1,7.0,0.0
user_3389,5,22.0,0.00011371388773536695
user_4487,5,9.0,6.77534195240772e-05
user_704,1,8.0,0.0
user_7970,5,17.0,0.0001513898003905059
user_9742,0,32.0,0.00020655549433721084
user_15386,1,12.0,0.0
user_33067,3,8.0,5.246393104740494e-05
user_31352,1,12.0,2.1390068452155945e-05
user_4691,3,9.0,0.0
user_12908,6,16.0,3.1816710195414117e-05
user_10403,1,8.0,0.0
user_23427,1,22.0,1.8828134630678594e-06
user_25373,1,7.0,0.0
user_29819,3,34.0,0.00019160938432564764
user_31361,1,15.0,1.128040179861159e-05
user_3604,1,14.0,4.244759503019584e-05
user_4295,1,17.0,1.3537343793845082e-06
user_1197,4,13.0,2.7996463571792106e-05
user_17441,4,12.0,0.000505488860098824
user_21612,3,40.0,0.00011911321805385252
user_30229,1,12.0,0.0
user_17616,0,118.0,0.00022181304734926731
user_32624,3,9.0,4.408160615195157e-06
user_17536,1,28.0,0.0002468122068767242
user_2089,1,15.0,4.116559394777056e-05
user_2994,4,94.0,0.000654373103967176
user_3413,2,38.0,7.29687095781967e-05
user_5520,1,3.0,0.0
user_21312,1,25.0,6.973971241304813e-05
user_4521,1,19.0,0.0
user_28103,1,3.0,0.0
user_4490,1,8.0,0.0
user_5110,1,3.0,0.0
user_21184,1,33.0,1.8689243656925118e-05
user_27607,3,5.0,0.0017060193353469577
user_28510,5,17.0,0.0
user_4184,1,6.0,0.0
user_4856,1,13.0,1.988876635014624e-05
user_28446,1,3.0,0.0
user_32049,1,32.0,0.00014916893037649872
user_14049,5,13.0,8.114827200384922e-06
user_19237,4,95.0,0.0007510111819127492
user_30900,1,8.0,0.0
user_21938,1,16.0,0.0
user_25449,1,15.0,0.00018085403575888531
user_13403,1,18.0,1.2647554806070827e-05
user_24589,1,9.0,4.50462577093191e-07
user_27957,1,9.0,0.0
user_31238,1,19.0,6.694763505548295e-05
user_14248,1,2.0,0.0
user_21954,4,32.0,1.6992947918457686e-05
user_1901,5,8.0,0.0
user_20848,5,25.0,0.00034998513202234567
user_23000,1,10.0,4.298536906602188e-06
user_7747,1,6.0,0.0
user_9930,6,16.0,0.00021536052553787607
user_5077,1,7.0,0.0
user_11588,1,11.0,0.0
user_29418,5,11.0,8.762362985888271e-05
user_20884,5,10.0,1.4455578399332317e-05
user_21102,1,3.0,0.0
user_4693,2,17.0,1.7295801444199424e-07
user_14033,4,28.0,3.6784756128952574e-05
user_8678,3,20.0,9.83076547931745e-05
user_7114,1,4.0,0.0
user_7529,3,9.0,0.0
user_15235,5,10.0,0.0
user_15894,1,19.0,5.189668396319717e-05
user_754,3,33.0,0.00023429104428352772
user_17511,1,42.0,0.0003005341426338237
user_18067,5,14.0,0.0
user_18663,1,11.0,2.3245805820402318e-06
user_19073,1,8.0,0.0
user_13166,1,16.0,3.7475673669863305e-05
user_17557,5,16.0,0.0
user_24624,1,8.0,0.0
user_2852,7,11.0,0.00016414956572577318
user_17868,4,5.0,0.0015851159353316533
user_8521,1,13.0,2.9889818613166092e-05
user_32068,5,10.0,3.2413131792735e-05
user_13646,4,20.0,2.982441440327241e-05
user_26868,2,29.0,0.0001099208354033932
user_22474,5,20.0,3.7806380927103087e-06
user_14593,1,10.0,2.291766675331141e-05
user_21808,5,18.0,2.802286341607769e-05
user_21630,6,47.0,0.0003867590677157826
user_5002,1,5.0,0.0
user_25018,5,8.0,8.348734549494237e-05
user_28409,1,8.0,0.0
user_5756,5,13.0,8.556527319565501e-06
user_5493,1,5.0,6.429433743655218e-05
user_2356,1,17.0,5.004166168990951e-05
user_5071,3,77.0,0.0006329541803606652
user_5412,5,20.0,1.0029817715032058e-05
user_30241,1,9.0,0.0
user_9875,5,13.0,0.0
user_15921,7,9.0,5.2139936618580366e-05
user_19858,1,11.0,6.353798521456444e-05
user_28872,1,14.0,4.675195628474073e-07
user_11574,2,11.0,0.0
user_33990,1,7.0,9.368559115608041e-05
user_3026,1,6.0,6.29567172568859e-05
user_34141,1,4.0,0.0
user_4447,2,16.0,1.5340790688973262e-05
user_17076,1,10.0,4.205948438285612e-05
user_25542,1,10.0,1.2866154518768347e-06
user_29289,1,5.0,0.0
user_31772,3,12.0,0.00015338344153063802
user_4842,1,12.0,0.0
user_21482,1,28.0,0.00013422835372600843
user_27235,7,28.0,0.00021504686135045742
user_29895,0,36.0,0.00019704193453866847
user_7749,1,54.0,0.00039959487466479564
user_2430,5,9.0,2.482577890537955e-05
user_5382,3,19.0,3.10840957665869e-05
user_20150,1,11.0,6.375048683735563e-05
user_502,5,14.0,2.559030003129839e-05
user_8379,5,16.0,0.0
user_17449,7,6.0,0.0002034851039910062
user_10494,3,6.0,8.99381675098371e-06
user_12279,1,6.0,0.0
user_26931,1,10.0,1.750006574748767e-05
user_15092,0,5.0,0.00024752982324651796
user_16974,1,7.0,0.0
user_19246,1,14.0,0.00016348422314680624
user_21950,1,6.0,8.627401994462128e-05
user_28201,1,7.0,0.0
user_28246,5,8.0,2.8536681368958162e-05
user_22392,6,102.0,0.0013129272057649736
user_4144,4,75.0,0.0008191644049942471
user_14630,0,14.0,0.0
user_21070,1,8.0,0.0
user_14738,2,23.0,3.612938594538196e-06
user_34230,1,7.0,0.0
user_9740,1,12.0,3.997882433511633e-05
user_3298,3,20.0,0.00027453334888397773
user_2140,1,10.0,3.6881993230222917e-06
user_28406,1,11.0,1.5381528914553557e-05
user_17298,6,12.0,4.811435076126473e-06
user_2136,1,14.0,2.251091040591737e-07
user_26200,1,12.0,0.0
user_4016,1,12.0,6.287771260975746e-05
user_14580,1,14.0,0.0
user_17625,1,11.0,0.0
user_4665,1,20.0,3.370349236660272e-05
user_14237,1,13.0,0.00012319692197506238
user_6117,1,22.0,3.2022387725986914e-06
user_12494,5,5.0,0.0011623199839583959
user_16185,1,10.0,0.0
user_17456,1,3.0,0.0
user_7298,1,14.0,2.424803535804429e-07
user_19115,1,47.0,0.00010835434364773046
user_12785,3,12.0,5.9395782740005205e-06
user_781,3,13.0,3.5180848449126506e-05
user_18656,0,28.0,0.0003118584361868125
user_21817,0,21.0,5.665795368270101e-06
user_25235,1,9.0,0.0
user_30039,5,46.0,0.0002106938404063689
user_33213,1,2.0,0.0
user_23970,7,14.0,3.398225862463121e-05
user_17273,1,6.0,3.147835862844295e-05
user_20702,6,59.0,0.0002487013316025016
user_3297,4,17.0,0.00010786121155975873
user_7836,1,26.0,4.336884089151592e-06
user_9089,1,13.0,2.5818761216963062e-05
user_22364,1,7.0,0.0
user_26453,1,7.0,0.0
user_13273,7,6.0,0.0
user_8782,2,14.0,8.078674181349537e-06
user_13931,1,8.0,0.0
user_31558,7,9.0,7.190270066552354e-06
user_4109,1,9.0,0.0
user_9547,1,7.0,0.0
user_28525,1,18.0,6.900657561177852e-05
user_4658,1,16.0,4.546690104619813e-05
user_10673,1,13.0,7.979226901996582e-05
user_15748,1,3.0,0.0
user_5797,2,27.0,0.00011094776414141413
user_29035,0,8.0,6.287771260975746e-05
user_3997,5,13.0,0.0
user_16738,4,48.0,0.0002057523540531787
user_12553,1,8.0,0.0
user_26973,1,8.0,0.0
user_16766,1,32.0,3.0354540428753263e-06
user_18393,2,8.0,0.0
user_23189,1,28.0,0.00010530166657553209
user_10609,1,6.0,0.0
user_32373,1,16.0,4.330792638455284e-06
user_32554,1,7.0,1.259134345137717e-05
user_8698,1,16.0,5.281834589998613e-06
user_19133,1,29.0,0.00031563058594683105
user_22561,5,23.0,0.00012190611485773194
user_9396,6,12.0,2.3436180676405122e-05
user_21711,1,19.0,2.9867604455632462e-05
user_22354,1,4.0,0.0
user_32952,1,6.0,0.0
user_24408,1,15.0,0.0002263865710087591
user_26603,1,12.0,1.3205207134380826e-06
user_3618,1,4.0,0.0
user_30695,1,7.0,0.0
user_31075,2,38.0,9.718526185858848e-05
user_10886,4,6.0,0.00041456512653153247
user_30656,0,34.0,1.6216672970715133e-05
user_17325,1,4.0,0.0
user_16759,1,30.0,0.00012253142208389902
user_27615,1,2.0,0.0
user_28225,1,8.0,0.0
user_14884,1,6.0,0.0
user_4759,1,28.0,2.7148799660860598e-05
user_6676,1,6.0,0.0
user_28335,1,6.0,0.0
user_4730,0,23.0,6.2637021217573205e-06
user_2378,1,8.0,0.0
user_27336,1,16.0,4.205948438285612e-05
user_2849,1,6.0,0.0
user_12707,1,21.0,4.203139793468874e-05
user_17870,1,10.0,5.1805169661831286e-05
user_16415,1,20.0,1.914955951749355e-05
user_18410,1,6.0,0.0
user_19731,6,19.0,1.3462103260542356e-06
user_21560,3,18.0,0.0001049816893103732
user_31199,1,38.0,2.5517605504513323e-05
user_3607,1,20.0,3.5468599854574805e-05
user_3857,4,23.0,0.00010708534406920987
user_11191,1,5.0,0.0
user_20434,1,4.0,0.0
user_21113,1,15.0,3.479902953395817e-05
user_33348,0,64.0,0.0016449242004077699
user_3171,3,13.0,1.5695005514738315e-05
user_33319,1,12.0,0.0
user_21493,1,22.0,2.867559802635688e-05
user_21897,1,18.0,0.0
user_2770,1,3.0,0.0
user_4681,6,33.0,0.00030068871943863824
user_9209,1,9.0,0.0
user_9846,1,26.0,0.00034491555572586544
user_31110,1,9.0,0.0
user_17236,3,6.0,0.0
user_12235,1,7.0,0.0
user_4612,1,18.0,1.556513641502447e-05
user_24240,1,3.0,0.0
user_16668,4,16.0,1.613444295214031e-06
user_17198,4,12.0,3.9464322440783783e-05
user_28581,5,5.0,0.0
user_31193,1,37.0,8.304861425114853e-05
user_5417,0,11.0,5.350498032382139e-05
user_12605,1,13.0,0.0
user_228,1,29.0,2.0883187210062634e-05
user_1641,1,5.0,0.0
user_17761,1,11.0,5.9454189131131326e-05
user_25913,1,14.0,1.4827503448370084e-05
user_2653,0,19.0,1.5897599332475145e-05
user_4719,1,19.0,0.00023657126111549414
user_6390,1,23.0,0.0
user_9552,1,9.0,0.0
user_136,1,12.0,0.00011868894645876864
user_17243,1,23.0,0.00011141907963777249
user_29042,4,26.0,0.0002293989402728752
user_22868,4,45.0,0.00029794876674650947
user_2707,1,7.0,7.869589657110737e-06
user_27695,6,9.0,9.57340268289179e-06
user_9725,1,18.0,7.002937915568579e-05
user_16602,1,11.0,0.00013060083692461433
user_29322,1,21.0,0.00010845057403566639
user_11407,1,17.0,3.3726812816188874e-07
user_30667,5,33.0,0.00012234947556098534
user_9509,1,17.0,6.961607855377264e-05
user_14407,5,5.0,0.0
user_6637,1,11.0,0.0
user_10638,2,33.0,0.00013069793726274196
user_20310,1,13.0,0.0
user_8477,0,16.0,2.67382106748092e-05
user_18906,1,4.0,0.0
user_27343,1,21.0,4.861319235200549e-05
user_33613,0,19.0,0.00012723714388139818
user_17861,1,6.0,3.147835862844295e-05
user_20213,1,13.0,4.3538817063269e-05
user_7092,3,11.0,0.0
user_23870,3,80.0,7.613180255889383e-05
user_19767,1,11.0,0.0
user_31017,2,19.0,6.3787178324824275e-06
user_17064,1,4.0,0.0
user_23528,1,7.0,0.0
user_24971,1,15.0,1.1293685280498266e-05
user_11122,3,19.0,0.0002944171009174297
user_10718,1,4.0,0.0
user_33764,6,36.0,5.586314157905096e-05
user_350,1,11.0,0.0
user_10012,1,5.0,0.0
user_15855,1,11.0,1.254991722828969e-05
user_19180,0,36.0,0.00018098763628890516
user_21744,3,9.0,1.3209856205719462e-06
user_23579,0,33.0,0.0005009935321916791
user_19024,3,41.0,4.5310113748480244e-05
user_20694,1,26.0,0.0002511048566146333
user_22678,1,7.0,0.0
user_26227,2,15.0,1.154204011271218e-06
user_29272,6,18.0,9.993393239723418e-05
user_6042,0,23.0,0.00018599666192871945
user_31379,1,12.0,1.0461116229436521e-06
user_976,1,11.0,0.0
user_14613,2,85.0,0.00034460463159489805
user_17735,1,6.0,0.0
user_22992,3,15.0,0.00013105853245113776
user_10677,1,9.0,0.0
user_20778,2,20.0,0.0001713213093419722
user_32530,4,33.0,0.0011140431923611221
user_12551,0,35.0,0.00015560505490585947
user_1366,5,20.0,0.00019451537433200645
user_26741,1,2.0,0.0
user_18454,1,12.0,1.070147285922978e-05
user_19198,1,27.0,0.0004240719474441984
user_17380,1,2.0,0.0
user_4940,1,13.0,0.00014267075547139775
user_21507,6,15.0,0.00011475164357719452
user_29718,1,8.0,0.0
user_5035,1,5.0,0.0
user_33293,1,5.0,0.0
user_7361,5,64.0,0.00017522211040378745
user_3320,1,11.0,3.51693552021527e-05
user_1920,5,11.0,1.0002909329442557e-05
user_5265,1,4.0,0.0
user_23756,1,5.0,0.0
user_31170,1,8.0,0.0
user_4777,1,8.0,0.0
user_11690,1,19.0,6.611993386441481e-06
user_22667,4,22.0,8.929425987727628e-05
user_17418,3,23.0,5.3499327669625954e-05
user_15780,1,8.0,0.0
user_2822,1,12.0,3.366352460801839e-06
user_7234,1,9.0,0.0
user_19926,3,23.0,0.00027378424361246164
user_32366,6,45.0,0.0007347750082352714
user_7166,3,26.0,6.589726441298273e-05
user_15560,1,15.0,2.1068178874081703e-05
user_17438,1,18.0,4.204905987435634e-06
user_12845,5,16.0,0.00014134448263668816
user_33678,1,6.0,0.0
user_6490,1,6.0,0.00020258572231590804
user_25283,1,14.0,2.1338135711114954e-06
user_16757,1,2.0,0.0
user_211,1,3.0,0.0
user_25488,0,11.0,0.0
user_23799,1,15.0,0.0
user_5591,3,11.0,4.416576044953175e-05
user_15117,7,14.0,0.0
user_12888,1,13.0,0.0
user_25267,1,8.0,0.0
user_25524,4,9.0,2.8330522765598623e-05
user_5532,2,60.0,0.0006829093768994867
user_129,0,28.0,0.00019402185750055787
user_23310,1,5.0,0.0
user_13382,1,10.0,0.0
user_14321,4,33.0,6.258509197041098e-05
user_16866,1,2.0,0.0
user_15209,1,5.0,0.0
user_17757,1,9.0,0.0
user_32210,1,12.0,5.285890362649893e-06
user_30189,1,10.0,2.6254465300628697e-06
user_14018,1,5.0,0.0
user_22103,1,26.0,0.00018682542203923958
user_23085,3,21.0,0.00011466580225441852
user_28211,4,14.0,3.408632056608335e-05
user_25614,1,7.0,0.0
user_30192,1,8.0,0.0
user_18527,1,8.0,0.0
user_19764,0,26.0,2.857410530260446e-07
user_16202,1,11.0,8.301738209352473e-06
user_24181,1,13.0,8.301738209352473e-06
user_33857,3,17.0,0.0002521709451149256
user_7096,7,15.0,2.8849372405376974e-05
user_21546,5,39.0,0.00010616576169586958
user_4210,1,25.0,1.2916954402876787e-05
user_4005,5,17.0,5.608054021394406e-05
user_9880,1,7.0,0.0
user_6855,3,43.0,0.00027738845383219805
user_19495,1,7.0,0.0
user_13107,1,19.0,1.1242270938729624e-06
user_17312,5,11.0,0.00012717436766241288
user_22840,6,6.0,0.00013424372947022092
user_33423,1,10.0,0.00013358565865315288
user_15231,5,16.0,1.8068145325168318e-06
user_21495,5,32.0,4.1679218704035966e-05
user_28422,0,12.0,2.225271502732711e-05
user_29830,1,8.0,0.0
user_3898,6,11.0,2.263253640528663e-05
user_19532,1,27.0,0.0006899571503185001
user_25077,1,20.0,1.3516291555825548e-05
user_15346,4,20.0,0.00010738351787982859
user_4827,1,12.0,2.3895247995609854e-05
user_15852,1,8.0,0.0
user_16371,1,7.0,1.0492786209480983e-05
user_8981,1,14.0,0.0
user_3311,6,28.0,1.3264532383573546e-05
user_4105,1,19.0,1.296094974133953e-05
user_16752,1,12.0,1.8612750741205909e-06
user_5542,1,16.0,2.3235247402344197e-05
user_18898,4,19.0,5.495059384825606e-05
user_15825,4,9.0,0.0
user_15280,1,12.0,1.565468977207389e-05
user_10416,1,7.0,0.0
user_25909,1,9.0,0.0
user_12394,1,14.0,5.242719159989272e-07
user_1501,2,9.0,0.0
user_17063,1,15.0,3.10840957665869e-05
user_3264,1,9.0,0.0
user_15615,1,14.0,3.865849547048399e-06
user_17854,1,9.0,0.0
user_23776,1,5.0,0.0
user_3733,1,5.0,6.296675499879548e-05
user_29189,4,45.0,0.0001849867026606958
user_20991,2,14.0,7.049882799821698e-05
user_7073,4,14.0,0.0001257236030980827
user_8980,1,5.0,0.0
user_11042,1,24.0,1.5736503802230114e-05
user_1862,6,13.0,1.7453145938479563e-05
user_20486,1,19.0,7.547901088379307e-07
user_3598,1,6.0,0.0
user_8709,2,14.0,1.87062355317766e-05
